cnes,mes,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,saidaConfirmadaObitos,saidaConfirmadaAltas
11800,4.0,395.0,139.0,1.0,7.0
11800,5.0,444.0,120.0,0.0,6.0
11800,6.0,397.0,97.0,1.0,1.0
11800,7.0,383.0,152.0,1.0,21.0
11800,8.0,663.0,206.0,1.0,12.0
11800,9.0,320.0,97.0,0.0,8.0
11800,10.0,420.0,109.0,1.0,11.0
11800,11.0,500.0,164.0,0.0,11.0
11800,12.0,514.0,139.0,1.0,5.0
12505,1.0,374.0,145.0,17.0,22.0
12505,2.0,102.0,34.0,2.0,3.0
12505,3.0,188.0,114.0,7.0,6.0
12505,4.0,258.0,186.0,13.0,12.0
12505,5.0,362.0,179.0,9.0,13.0
12505,6.0,563.0,352.0,24.0,26.0
12505,7.0,644.0,401.0,17.0,31.0
12505,8.0,503.0,216.0,12.0,21.0
12505,9.0,204.0,172.0,0.0,3.0
12505,10.0,149.0,101.0,2.0,1.0
12505,11.0,234.0,170.0,5.0,9.0
12505,12.0,241.0,248.0,12.0,27.0
12513,1.0,48.0,316.0,12.0,15.0
12513,2.0,49.0,248.0,18.0,7.0
12513,3.0,94.0,373.0,17.0,11.0
12513,4.0,844.0,618.0,31.0,46.0
12513,5.0,1085.0,774.0,77.0,123.0
12513,6.0,787.0,600.0,49.0,93.0
12513,7.0,627.0,323.0,31.0,50.0
12513,8.0,207.0,306.0,23.0,37.0
12513,9.0,154.0,206.0,6.0,4.0
12513,10.0,181.0,12.0,12.0,2.0
12513,11.0,188.0,61.0,10.0,4.0
12513,12.0,142.0,396.0,27.0,29.0
12521,1.0,207.0,379.0,5.0,7.0
12521,2.0,208.0,290.0,9.0,9.0
12521,3.0,299.0,402.0,21.0,18.0
12521,4.0,283.0,443.0,14.0,14.0
12521,5.0,299.0,418.0,16.0,21.0
12521,6.0,344.0,466.0,5.0,9.0
12521,7.0,278.0,403.0,1.0,5.0
12521,8.0,251.0,226.0,2.0,7.0
12521,9.0,44.0,0.0,0.0,1.0
12521,10.0,25.0,0.0,0.0,3.0
12521,11.0,61.0,47.0,0.0,6.0
12521,12.0,144.0,239.0,2.0,7.0
12599,1.0,491.0,175.0,0.0,5.0
12599,2.0,258.0,165.0,0.0,0.0
12599,3.0,418.0,148.0,0.0,12.0
12599,4.0,255.0,85.0,1.0,3.0
12599,5.0,515.0,129.0,0.0,3.0
12599,6.0,320.0,143.0,0.0,1.0
12599,7.0,448.0,211.0,0.0,6.0
12599,8.0,384.0,240.0,0.0,1.0
12599,9.0,143.0,87.0,0.0,0.0
12599,10.0,229.0,94.0,0.0,2.0
12599,11.0,328.0,129.0,0.0,3.0
12599,12.0,272.0,140.0,0.0,3.0
12769,1.0,39.0,221.0,5.0,5.0
12769,2.0,0.0,149.0,4.0,3.0
12769,3.0,87.0,255.0,10.0,16.0
12769,4.0,69.0,273.0,15.0,22.0
12769,5.0,57.0,290.0,4.0,19.0
12769,6.0,81.0,341.0,8.0,17.0
12769,7.0,92.0,374.0,8.0,8.0
12769,8.0,62.0,452.0,13.0,11.0
12769,9.0,25.0,222.0,7.0,10.0
12769,10.0,38.0,172.0,4.0,5.0
12769,11.0,96.0,239.0,1.0,1.0
12769,12.0,73.0,304.0,4.0,3.0
13633,1.0,232.0,373.0,28.0,18.0
13633,2.0,128.0,389.0,21.0,23.0
13633,3.0,627.0,801.0,61.0,57.0
13633,4.0,419.0,655.0,18.0,84.0
13633,5.0,580.0,1207.0,30.0,115.0
13633,6.0,563.0,930.0,36.0,69.0
13633,7.0,350.0,546.0,18.0,7.0
13633,8.0,244.0,447.0,18.0,6.0
13633,9.0,245.0,451.0,18.0,13.0
13633,10.0,147.0,273.0,16.0,17.0
13633,11.0,180.0,357.0,13.0,20.0
13633,12.0,277.0,566.0,50.0,20.0
13838,1.0,183.0,99.0,2.0,10.0
13838,2.0,272.0,185.0,1.0,19.0
13838,3.0,828.0,329.0,42.0,43.0
13838,4.0,675.0,334.0,30.0,75.0
13838,5.0,978.0,469.0,35.0,79.0
13838,6.0,1399.0,691.0,47.0,144.0
13838,7.0,1107.0,683.0,26.0,119.0
13838,8.0,950.0,564.0,28.0,64.0
13838,9.0,135.0,76.0,3.0,9.0
13838,10.0,87.0,80.0,3.0,1.0
13838,11.0,98.0,75.0,1.0,4.0
13838,12.0,113.0,94.0,4.0,1.0
13846,1.0,3110.0,3967.0,115.0,423.0
13846,2.0,2478.0,2924.0,122.0,377.0
13846,3.0,7349.0,4550.0,209.0,1079.0
13846,4.0,7242.0,6353.0,214.0,870.0
13846,5.0,8211.0,6195.0,273.0,1121.0
13846,6.0,8697.0,6935.0,285.0,1376.0
13846,7.0,6252.0,8914.0,256.0,947.0
13846,8.0,4902.0,8437.0,177.0,816.0
13846,9.0,2168.0,3494.0,64.0,269.0
13846,10.0,1492.0,3534.0,48.0,207.0
13846,11.0,2760.0,3543.0,61.0,304.0
13846,12.0,4237.0,4475.0,141.0,551.0
14109,1.0,501.0,491.0,18.0,46.0
14109,2.0,348.0,289.0,7.0,36.0
14109,3.0,517.0,698.0,48.0,38.0
14109,4.0,484.0,673.0,30.0,55.0
14109,5.0,666.0,906.0,52.0,69.0
14109,6.0,791.0,1246.0,72.0,95.0
14109,7.0,867.0,873.0,40.0,97.0
14109,8.0,679.0,515.0,27.0,70.0
14109,9.0,218.0,223.0,9.0,28.0
14109,10.0,192.0,211.0,7.0,13.0
14109,11.0,282.0,163.0,10.0,28.0
14109,12.0,411.0,445.0,14.0,52.0
14125,3.0,18.0,10.0,2.0,0.0
14125,4.0,145.0,138.0,17.0,29.0
14125,5.0,115.0,127.0,21.0,23.0
14125,6.0,148.0,167.0,15.0,34.0
14125,7.0,145.0,185.0,18.0,34.0
14125,8.0,20.0,29.0,0.0,0.0
15245,1.0,283.0,601.0,22.0,75.0
15245,2.0,202.0,301.0,10.0,25.0
15245,3.0,436.0,848.0,31.0,57.0
15245,4.0,264.0,850.0,140.0,357.0
15245,5.0,0.0,119.0,530.0,1851.0
15245,6.0,0.0,0.0,43.0,61.0
15245,7.0,0.0,240.0,755.0,2910.0
15245,8.0,19.0,355.0,1306.0,5080.0
15245,9.0,390.0,478.0,20.0,46.0
15245,10.0,185.0,349.0,9.0,34.0
15245,11.0,334.0,397.0,11.0,19.0
15245,12.0,210.0,389.0,11.0,41.0
15318,1.0,471.0,521.0,14.0,69.0
15318,2.0,148.0,190.0,6.0,17.0
15318,3.0,859.0,894.0,10.0,53.0
15318,4.0,708.0,1010.0,12.0,132.0
15318,5.0,0.0,30.0,51.0,1102.0
15318,6.0,0.0,0.0,38.0,133.0
15318,7.0,0.0,18.0,104.0,1972.0
15318,8.0,11.0,29.0,235.0,3536.0
15318,9.0,245.0,297.0,5.0,23.0
15318,10.0,243.0,185.0,3.0,24.0
15318,11.0,364.0,304.0,4.0,30.0
15318,12.0,478.0,427.0,6.0,61.0
15334,1.0,837.0,684.0,41.0,88.0
15334,2.0,315.0,375.0,25.0,39.0
15334,3.0,1112.0,1569.0,135.0,125.0
15334,4.0,959.0,1696.0,237.0,312.0
15334,5.0,0.0,0.0,411.0,560.0
15334,6.0,0.0,0.0,152.0,208.0
15334,7.0,0.0,1.0,652.0,1112.0
15334,8.0,25.0,47.0,1328.0,2700.0
15334,9.0,651.0,857.0,40.0,91.0
15334,10.0,496.0,621.0,31.0,89.0
15334,11.0,656.0,860.0,45.0,94.0
15334,12.0,611.0,702.0,52.0,105.0
15369,1.0,300.0,785.0,15.0,46.0
15369,2.0,97.0,297.0,5.0,22.0
15369,3.0,597.0,1314.0,65.0,104.0
15369,4.0,609.0,1515.0,205.0,490.0
15369,5.0,0.0,551.0,912.0,2405.0
15369,6.0,0.0,0.0,79.0,267.0
15369,7.0,0.0,540.0,1418.0,3265.0
15369,8.0,16.0,550.0,2789.0,5433.0
15369,9.0,269.0,611.0,23.0,79.0
15369,10.0,143.0,403.0,8.0,45.0
15369,11.0,163.0,442.0,12.0,35.0
15369,12.0,270.0,677.0,28.0,60.0
15407,1.0,4.0,11.0,0.0,1.0
15407,2.0,4.0,0.0,0.0,0.0
15407,3.0,0.0,4.0,0.0,0.0
15407,4.0,14.0,9.0,3.0,8.0
15407,5.0,0.0,6.0,6.0,24.0
15407,6.0,0.0,0.0,1.0,2.0
15407,7.0,0.0,5.0,22.0,97.0
15407,8.0,0.0,0.0,32.0,149.0
15407,9.0,0.0,0.0,0.0,0.0
15407,10.0,7.0,0.0,0.0,0.0
15407,11.0,2.0,6.0,0.0,0.0
15407,12.0,0.0,18.0,0.0,1.0
15423,1.0,73.0,76.0,7.0,3.0
15423,2.0,73.0,65.0,2.0,7.0
15423,3.0,586.0,377.0,20.0,42.0
15423,4.0,329.0,469.0,131.0,331.0
15423,5.0,0.0,70.0,226.0,643.0
15423,6.0,0.0,4.0,53.0,155.0
15423,7.0,0.0,110.0,462.0,1285.0
15423,8.0,4.0,155.0,951.0,2383.0
15423,9.0,62.0,58.0,2.0,0.0
15423,10.0,28.0,19.0,0.0,2.0
15423,11.0,20.0,24.0,1.0,1.0
15423,12.0,94.0,47.0,4.0,1.0
15563,1.0,90.0,3.0,0.0,0.0
15563,2.0,19.0,2.0,0.0,1.0
15563,3.0,149.0,53.0,1.0,3.0
15563,4.0,110.0,82.0,6.0,48.0
15563,5.0,0.0,55.0,22.0,146.0
15563,6.0,0.0,0.0,0.0,35.0
15563,7.0,0.0,60.0,41.0,313.0
15563,8.0,9.0,41.0,48.0,585.0
15563,9.0,188.0,8.0,0.0,0.0
15563,10.0,58.0,5.0,0.0,0.0
15563,11.0,91.0,7.0,0.0,1.0
15563,12.0,28.0,2.0,0.0,3.0
15601,1.0,0.0,0.0,0.0,0.0
15601,2.0,0.0,0.0,0.0,0.0
15601,3.0,3.0,0.0,3.0,1.0
15601,4.0,37.0,0.0,2.0,6.0
15601,5.0,0.0,0.0,1.0,3.0
15601,6.0,0.0,0.0,4.0,16.0
15601,7.0,0.0,0.0,1.0,18.0
15601,8.0,0.0,0.0,0.0,4.0
15601,10.0,0.0,0.0,0.0,0.0
15601,11.0,0.0,0.0,0.0,0.0
15601,12.0,0.0,0.0,0.0,0.0
15644,1.0,2.0,17.0,2.0,0.0
15644,2.0,1.0,9.0,1.0,2.0
15644,3.0,73.0,118.0,15.0,10.0
15644,4.0,67.0,80.0,35.0,66.0
15644,5.0,0.0,15.0,230.0,440.0
15644,6.0,0.0,0.0,22.0,14.0
15644,7.0,0.0,21.0,251.0,441.0
15644,8.0,7.0,84.0,433.0,737.0
15644,9.0,30.0,47.0,3.0,1.0
15644,10.0,10.0,18.0,0.0,3.0
15644,11.0,17.0,36.0,3.0,1.0
15644,12.0,10.0,5.0,3.0,0.0
16462,1.0,0.0,0.0,0.0,0.0
16462,2.0,0.0,0.0,0.0,0.0
16462,3.0,177.0,0.0,2.0,12.0
16462,4.0,186.0,0.0,1.0,15.0
16462,5.0,0.0,0.0,0.0,0.0
16462,6.0,0.0,0.0,0.0,0.0
16462,7.0,0.0,0.0,0.0,0.0
16462,8.0,0.0,0.0,0.0,0.0
16462,9.0,0.0,0.0,0.0,0.0
16462,10.0,0.0,0.0,0.0,0.0
16462,11.0,0.0,0.0,0.0,0.0
16462,12.0,0.0,0.0,0.0,0.0
17396,4.0,32.0,19.0,0.0,23.0
17396,5.0,0.0,0.0,1.0,15.0
17396,6.0,0.0,0.0,1.0,105.0
17396,7.0,0.0,0.0,0.0,36.0
17396,8.0,0.0,0.0,0.0,26.0
17868,1.0,261.0,102.0,10.0,41.0
17868,2.0,163.0,82.0,6.0,19.0
17868,3.0,542.0,210.0,13.0,44.0
17868,4.0,328.0,177.0,9.0,42.0
17868,5.0,453.0,140.0,12.0,55.0
17868,6.0,635.0,200.0,29.0,74.0
17868,7.0,452.0,158.0,11.0,53.0
17868,8.0,324.0,158.0,3.0,18.0
17868,9.0,149.0,61.0,6.0,9.0
17868,10.0,114.0,42.0,1.0,4.0
17868,11.0,130.0,48.0,0.0,13.0
17868,12.0,217.0,111.0,3.0,35.0
17884,1.0,126.0,136.0,8.0,17.0
17884,2.0,119.0,95.0,5.0,12.0
17884,3.0,331.0,169.0,14.0,48.0
17884,4.0,281.0,155.0,15.0,42.0
17884,5.0,372.0,162.0,10.0,58.0
17884,6.0,444.0,221.0,24.0,72.0
17884,7.0,290.0,169.0,10.0,52.0
17884,8.0,264.0,177.0,9.0,40.0
17884,9.0,109.0,86.0,1.0,5.0
17884,10.0,76.0,45.0,2.0,3.0
17884,11.0,237.0,117.0,4.0,2.0
17884,12.0,211.0,154.0,7.0,25.0
18694,6.0,28.0,0.0,0.0,15.0
18694,7.0,43.0,0.0,1.0,18.0
18694,8.0,31.0,0.0,0.0,29.0
18694,9.0,26.0,0.0,0.0,15.0
18694,10.0,6.0,0.0,0.0,0.0
18694,11.0,9.0,0.0,0.0,9.0
18694,12.0,2.0,0.0,0.0,0.0
19283,4.0,17.0,0.0,0.0,1.0
19283,5.0,54.0,2.0,0.0,3.0
19283,6.0,95.0,6.0,0.0,4.0
19283,7.0,28.0,0.0,0.0,2.0
19283,8.0,21.0,0.0,0.0,0.0
19305,1.0,339.0,749.0,16.0,40.0
19305,2.0,362.0,463.0,12.0,50.0
19305,3.0,1102.0,746.0,36.0,71.0
19305,4.0,310.0,871.0,29.0,28.0
19305,5.0,283.0,884.0,27.0,54.0
19305,6.0,441.0,1409.0,25.0,89.0
19305,7.0,579.0,1407.0,37.0,123.0
19305,8.0,309.0,1005.0,33.0,98.0
19305,9.0,98.0,419.0,6.0,30.0
19305,10.0,411.0,450.0,12.0,64.0
19305,11.0,561.0,800.0,17.0,90.0
19305,12.0,460.0,845.0,19.0,53.0
19402,1.0,391.0,629.0,15.0,57.0
19402,2.0,325.0,522.0,15.0,28.0
19402,3.0,549.0,966.0,43.0,94.0
19402,4.0,277.0,1010.0,32.0,46.0
19402,5.0,196.0,586.0,8.0,36.0
19402,6.0,114.0,462.0,4.0,35.0
19402,7.0,189.0,582.0,9.0,30.0
19402,8.0,368.0,694.0,14.0,23.0
19402,9.0,238.0,310.0,6.0,10.0
19402,10.0,464.0,389.0,4.0,28.0
19402,11.0,554.0,862.0,19.0,61.0
19402,12.0,552.0,855.0,20.0,86.0
24074,1.0,891.0,1236.0,28.0,61.0
24074,2.0,521.0,837.0,20.0,53.0
24074,3.0,1352.0,1461.0,63.0,144.0
24074,4.0,1780.0,1871.0,70.0,228.0
24074,5.0,1013.0,1115.0,34.0,181.0
24074,6.0,239.0,279.0,46.0,198.0
24074,7.0,1511.0,1574.0,75.0,294.0
24074,8.0,1459.0,1901.0,89.0,270.0
24074,9.0,1375.0,1433.0,39.0,141.0
24074,10.0,1169.0,1227.0,47.0,74.0
24074,11.0,800.0,656.0,8.0,28.0
24074,12.0,698.0,601.0,7.0,42.0
25135,1.0,123.0,121.0,2.0,13.0
25135,2.0,61.0,93.0,0.0,13.0
25135,3.0,143.0,118.0,1.0,8.0
25135,4.0,266.0,126.0,7.0,57.0
25135,5.0,232.0,110.0,5.0,30.0
25135,6.0,101.0,110.0,6.0,19.0
25135,7.0,44.0,50.0,0.0,10.0
25135,8.0,0.0,317.0,0.0,3.0
25143,2.0,6.0,2.0,0.0,1.0
25143,3.0,146.0,51.0,1.0,6.0
25143,4.0,379.0,127.0,6.0,16.0
25143,5.0,527.0,153.0,16.0,27.0
25143,6.0,395.0,210.0,15.0,36.0
25143,7.0,222.0,153.0,11.0,30.0
25143,8.0,117.0,87.0,4.0,12.0
26417,1.0,0.0,0.0,0.0,0.0
26417,2.0,0.0,0.0,0.0,0.0
26417,3.0,0.0,0.0,0.0,0.0
26417,4.0,0.0,0.0,0.0,0.0
26417,5.0,0.0,0.0,1.0,0.0
26417,6.0,0.0,0.0,0.0,0.0
26417,7.0,0.0,0.0,0.0,0.0
26417,8.0,12.0,0.0,1.0,0.0
26417,9.0,0.0,0.0,0.0,0.0
26417,10.0,0.0,0.0,0.0,0.0
26417,11.0,0.0,0.0,0.0,0.0
26417,12.0,0.0,0.0,0.0,0.0
26794,1.0,43.0,21.0,0.0,0.0
26794,2.0,11.0,2.0,0.0,0.0
26794,3.0,54.0,58.0,0.0,0.0
26794,4.0,58.0,97.0,0.0,0.0
26794,5.0,54.0,57.0,0.0,0.0
26794,6.0,0.0,0.0,0.0,0.0
26794,7.0,23.0,9.0,0.0,0.0
26794,8.0,45.0,8.0,0.0,0.0
26794,9.0,28.0,25.0,0.0,0.0
26794,10.0,24.0,16.0,0.0,0.0
26794,11.0,61.0,23.0,0.0,0.0
26794,12.0,46.0,15.0,0.0,0.0
26808,1.0,113.0,57.0,0.0,0.0
26808,2.0,18.0,21.0,0.0,0.0
26808,3.0,151.0,87.0,0.0,0.0
26808,4.0,337.0,210.0,0.0,0.0
26808,5.0,120.0,174.0,0.0,0.0
26808,6.0,189.0,79.0,3.0,6.0
26808,7.0,464.0,214.0,3.0,13.0
26808,8.0,305.0,221.0,1.0,4.0
26808,9.0,241.0,143.0,3.0,6.0
26808,10.0,137.0,116.0,2.0,3.0
26808,11.0,203.0,42.0,0.0,2.0
26808,12.0,73.0,49.0,0.0,0.0
26840,1.0,598.0,237.0,0.0,0.0
26840,2.0,198.0,83.0,0.0,0.0
26840,3.0,588.0,314.0,0.0,0.0
26840,4.0,676.0,425.0,0.0,0.0
26840,5.0,555.0,411.0,0.0,0.0
26840,6.0,1786.0,665.0,15.0,12.0
26840,7.0,1802.0,649.0,13.0,74.0
26840,8.0,944.0,364.0,2.0,10.0
26840,9.0,551.0,291.0,0.0,0.0
26840,10.0,291.0,179.0,0.0,0.0
26840,11.0,57.0,27.0,0.0,0.0
26840,12.0,177.0,97.0,0.0,0.0
26859,1.0,33.0,13.0,0.0,0.0
26859,2.0,18.0,3.0,0.0,0.0
26859,3.0,112.0,37.0,0.0,0.0
26859,4.0,130.0,103.0,0.0,0.0
26859,5.0,77.0,64.0,0.0,0.0
26859,6.0,0.0,0.0,0.0,0.0
26859,7.0,27.0,23.0,0.0,0.0
26859,8.0,67.0,47.0,0.0,0.0
26859,9.0,45.0,15.0,0.0,0.0
26859,10.0,58.0,4.0,0.0,0.0
26859,11.0,31.0,8.0,0.0,0.0
26859,12.0,23.0,7.0,0.0,0.0
26913,3.0,0.0,0.0,0.0,0.0
26913,4.0,0.0,0.0,0.0,0.0
26913,5.0,0.0,0.0,0.0,0.0
26913,6.0,0.0,0.0,0.0,0.0
26913,7.0,0.0,0.0,0.0,0.0
26913,8.0,0.0,0.0,0.0,0.0
26921,1.0,45.0,18.0,0.0,0.0
26921,2.0,14.0,6.0,0.0,0.0
26921,3.0,156.0,50.0,0.0,0.0
26921,4.0,520.0,356.0,0.0,0.0
26921,5.0,265.0,156.0,0.0,0.0
26921,6.0,0.0,0.0,0.0,0.0
26921,7.0,116.0,59.0,0.0,0.0
26921,8.0,266.0,94.0,0.0,0.0
26921,9.0,51.0,21.0,0.0,0.0
26921,10.0,68.0,19.0,0.0,0.0
26921,11.0,45.0,0.0,0.0,0.0
26921,12.0,33.0,4.0,0.0,0.0
26948,1.0,178.0,60.0,0.0,0.0
26948,2.0,85.0,17.0,0.0,0.0
26948,3.0,289.0,146.0,0.0,0.0
26948,4.0,346.0,212.0,0.0,0.0
26948,5.0,316.0,155.0,0.0,0.0
26948,6.0,0.0,0.0,0.0,0.0
26948,7.0,131.0,29.0,0.0,0.0
26948,8.0,215.0,70.0,0.0,0.0
26948,9.0,239.0,63.0,0.0,0.0
26948,10.0,209.0,52.0,0.0,0.0
26948,11.0,215.0,44.0,0.0,0.0
26948,12.0,114.0,28.0,0.0,0.0
26964,1.0,0.0,0.0,0.0,0.0
26964,2.0,0.0,0.0,0.0,0.0
26964,3.0,0.0,0.0,0.0,0.0
26964,4.0,0.0,0.0,0.0,0.0
26964,5.0,0.0,0.0,0.0,0.0
26964,6.0,0.0,0.0,0.0,0.0
26964,7.0,0.0,0.0,0.0,0.0
26964,8.0,0.0,0.0,0.0,0.0
26964,9.0,0.0,0.0,0.0,0.0
26964,10.0,0.0,0.0,0.0,0.0
26964,11.0,0.0,0.0,0.0,0.0
26964,12.0,0.0,0.0,0.0,0.0
26972,1.0,0.0,0.0,0.0,0.0
26972,2.0,0.0,0.0,0.0,0.0
26972,3.0,0.0,0.0,0.0,0.0
26972,4.0,0.0,0.0,0.0,0.0
26972,5.0,0.0,0.0,0.0,0.0
26972,6.0,0.0,0.0,0.0,0.0
26972,7.0,0.0,0.0,0.0,0.0
26972,8.0,0.0,0.0,0.0,0.0
26972,9.0,0.0,0.0,0.0,0.0
26972,10.0,0.0,0.0,0.0,0.0
26972,11.0,0.0,0.0,0.0,0.0
26972,12.0,0.0,0.0,0.0,0.0
26999,1.0,9.0,0.0,0.0,0.0
26999,2.0,19.0,0.0,0.0,0.0
26999,3.0,29.0,0.0,0.0,0.0
26999,4.0,33.0,0.0,0.0,0.0
26999,5.0,34.0,0.0,0.0,1.0
26999,6.0,3.0,0.0,0.0,0.0
26999,7.0,32.0,0.0,0.0,0.0
26999,8.0,27.0,0.0,0.0,1.0
26999,9.0,35.0,0.0,0.0,1.0
26999,10.0,4.0,0.0,0.0,0.0
26999,11.0,3.0,0.0,0.0,0.0
26999,12.0,30.0,0.0,0.0,0.0
27014,1.0,2201.0,811.0,0.0,0.0
27014,2.0,552.0,279.0,0.0,0.0
27014,3.0,2198.0,1458.0,0.0,0.0
27014,4.0,2841.0,2346.0,0.0,0.0
27014,5.0,1991.0,1827.0,0.0,0.0
27014,6.0,0.0,0.0,0.0,0.0
27014,7.0,1578.0,637.0,173.0,427.0
27014,8.0,2857.0,1377.0,0.0,0.0
27014,9.0,2898.0,1379.0,0.0,0.0
27014,10.0,1858.0,1081.0,0.0,0.0
27014,11.0,1628.0,781.0,0.0,0.0
27014,12.0,1526.0,490.0,0.0,0.0
27022,1.0,820.0,337.0,0.0,0.0
27022,2.0,276.0,153.0,0.0,0.0
27022,3.0,1104.0,500.0,0.0,0.0
27022,4.0,1633.0,891.0,0.0,0.0
27022,5.0,1028.0,587.0,0.0,0.0
27022,6.0,0.0,0.0,0.0,0.0
27022,7.0,426.0,171.0,0.0,0.0
27022,8.0,775.0,376.0,0.0,0.0
27022,9.0,1051.0,432.0,0.0,0.0
27022,10.0,843.0,338.0,0.0,0.0
27022,11.0,773.0,265.0,0.0,0.0
27022,12.0,610.0,254.0,0.0,0.0
27049,1.0,341.0,135.0,0.0,0.0
27049,2.0,100.0,48.0,0.0,0.0
27049,3.0,507.0,195.0,0.0,0.0
27049,4.0,572.0,306.0,0.0,0.0
27049,5.0,324.0,186.0,0.0,0.0
27049,6.0,525.0,238.0,3.0,9.0
27049,7.0,1417.0,554.0,10.0,22.0
27049,8.0,504.0,179.0,3.0,0.0
27049,9.0,588.0,127.0,0.0,0.0
27049,10.0,396.0,63.0,0.0,0.0
27049,11.0,363.0,43.0,0.0,0.0
27049,12.0,210.0,77.0,0.0,0.0
27685,1.0,412.0,175.0,4.0,17.0
27685,2.0,265.0,67.0,3.0,8.0
27685,3.0,722.0,171.0,4.0,44.0
27685,4.0,1090.0,420.0,16.0,103.0
27685,5.0,800.0,488.0,15.0,81.0
27685,6.0,779.0,470.0,7.0,98.0
27685,7.0,570.0,324.0,7.0,37.0
27685,8.0,352.0,208.0,1.0,17.0
27685,9.0,114.0,100.0,0.0,7.0
27685,10.0,105.0,98.0,0.0,3.0
27685,11.0,171.0,134.0,0.0,5.0
27685,12.0,378.0,196.0,0.0,7.0
27820,1.0,0.0,0.0,0.0,0.0
27820,2.0,0.0,0.0,0.0,0.0
27820,3.0,117.0,0.0,0.0,0.0
27820,4.0,94.0,0.0,0.0,0.0
27820,5.0,4.0,0.0,0.0,0.0
27820,6.0,0.0,0.0,0.0,0.0
27820,7.0,0.0,0.0,0.0,0.0
27820,8.0,0.0,0.0,0.0,0.0
27820,9.0,0.0,0.0,0.0,0.0
27820,10.0,0.0,0.0,0.0,0.0
27820,11.0,0.0,0.0,0.0,0.0
27820,12.0,0.0,0.0,0.0,0.0
27863,1.0,355.0,110.0,0.0,0.0
27863,2.0,112.0,38.0,0.0,0.0
27863,3.0,557.0,207.0,0.0,0.0
27863,4.0,975.0,594.0,0.0,0.0
27863,5.0,662.0,461.0,0.0,0.0
27863,6.0,0.0,0.0,0.0,0.0
27863,7.0,140.0,72.0,0.0,0.0
27863,8.0,218.0,146.0,0.0,0.0
27863,9.0,225.0,114.0,0.0,0.0
27863,10.0,205.0,88.0,0.0,0.0
27863,11.0,145.0,76.0,0.0,0.0
27863,12.0,201.0,76.0,0.0,0.0
34053,3.0,24.0,40.0,2.0,0.0
34053,4.0,121.0,466.0,34.0,14.0
34053,5.0,329.0,765.0,35.0,46.0
34053,6.0,156.0,610.0,46.0,73.0
34053,7.0,47.0,918.0,48.0,71.0
34053,8.0,37.0,578.0,13.0,40.0
34053,9.0,0.0,51.0,2.0,8.0
62197,1.0,0.0,92.0,2.0,1.0
62197,2.0,0.0,100.0,3.0,0.0
62197,3.0,0.0,149.0,4.0,0.0
62197,7.0,0.0,175.0,22.0,15.0
62197,8.0,0.0,159.0,8.0,3.0
62197,9.0,0.0,33.0,3.0,1.0
62197,10.0,0.0,105.0,4.0,4.0
62197,11.0,0.0,60.0,1.0,1.0
62197,12.0,0.0,127.0,1.0,0.0
71773,1.0,0.0,0.0,0.0,0.0
71773,2.0,0.0,0.0,0.0,0.0
71773,3.0,38.0,0.0,0.0,3.0
71773,4.0,41.0,0.0,0.0,3.0
71773,5.0,2.0,0.0,0.0,0.0
71773,7.0,0.0,0.0,0.0,0.0
71773,8.0,0.0,0.0,0.0,0.0
71773,9.0,0.0,0.0,0.0,0.0
71773,10.0,0.0,0.0,0.0,0.0
71773,11.0,0.0,0.0,0.0,0.0
71773,12.0,0.0,0.0,0.0,0.0
86126,1.0,1315.0,1399.0,44.0,182.0
86126,2.0,1088.0,1601.0,59.0,188.0
86126,3.0,1728.0,2393.0,124.0,234.0
86126,4.0,1787.0,2535.0,122.0,271.0
86126,5.0,1496.0,1943.0,141.0,265.0
86126,6.0,1219.0,1407.0,202.0,428.0
86126,7.0,3324.0,3937.0,235.0,682.0
86126,8.0,2344.0,2582.0,187.0,453.0
86126,9.0,1842.0,2172.0,93.0,226.0
86126,10.0,1691.0,1869.0,72.0,256.0
86126,11.0,669.0,854.0,34.0,85.0
86126,12.0,578.0,635.0,13.0,88.0
86673,1.0,783.0,1683.0,69.0,91.0
86673,2.0,572.0,1948.0,71.0,158.0
86673,3.0,2037.0,3702.0,203.0,368.0
86673,4.0,2949.0,5119.0,270.0,539.0
86673,5.0,2870.0,5110.0,244.0,480.0
86673,6.0,3597.0,6649.0,280.0,607.0
86673,7.0,2992.0,6667.0,245.0,463.0
86673,8.0,1945.0,3599.0,140.0,239.0
86673,9.0,1395.0,1403.0,83.0,115.0
86673,10.0,1050.0,568.0,42.0,105.0
86673,11.0,744.0,578.0,32.0,74.0
86673,12.0,725.0,1199.0,48.0,67.0
88935,1.0,0.0,850.0,17.0,9.0
88935,2.0,0.0,286.0,2.0,4.0
88935,3.0,0.0,859.0,26.0,16.0
88935,4.0,0.0,1132.0,29.0,29.0
88935,5.0,0.0,1615.0,25.0,31.0
88935,6.0,0.0,772.0,23.0,45.0
88935,7.0,0.0,779.0,16.0,23.0
88935,8.0,32.0,1083.0,16.0,26.0
88935,9.0,0.0,667.0,11.0,20.0
88935,10.0,0.0,416.0,6.0,11.0
88935,11.0,0.0,509.0,5.0,11.0
88935,12.0,0.0,835.0,8.0,12.0
89621,4.0,76.0,8.0,0.0,0.0
89621,5.0,348.0,0.0,0.0,0.0
89621,6.0,523.0,0.0,6.0,18.0
89621,7.0,126.0,0.0,0.0,11.0
